사고내용,가해자성별,가해자연령,가해자차종,피해자신체상해정도,사고유형,기상상태,사망자수,발생시각
경상,남,62세,승용차,경상,차대차 - 기타,맑음,0,2019-08-29 01시
중상,남,53세,승용차,중상,차대차 - 기타,맑음,0,2019-03-01 12시
경상,남,62세,승용차,경상,차대차 - 기타,맑음,0,2019-07-21 21시
중상,남,52세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-09-02 14시
경상,남,74세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-11-26 11시
경상,여,43세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-07-08 17시
경상,여,46세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-07-01 09시
경상,남,62세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-08-02 04시
중상,남,36세,화물차,중상,차대차 - 기타,맑음,0,2019-09-29 05시
경상,남,70세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-06-04 15시
경상,남,66세,자전거,경상,차대사람 - 기타,흐림,0,2019-06-27 16시
경상,남,39세,승용차,경상,차대차 - 기타,맑음,0,2019-08-21 08시
경상,남,57세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-10-04 07시
경상,남,67세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-10 00시
경상,남,49세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-04-16 06시
경상,남,56세,승용차,경상,차대차 - 기타,흐림,0,2019-08-02 00시
중상,남,49세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-01-03 11시
중상,여,41세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-04-19 18시
중상,여,57세,자전거,중상,차대차 - 측면충돌,맑음,0,2019-05-09 16시
경상,남,51세,승용차,경상,차대차 - 기타,맑음,0,2019-10-10 16시
중상,여,57세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-02-25 10시
경상,남,66세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-07-24 15시
경상,남,60세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-11-22 17시
경상,남,52세,승용차,경상,차대차 - 기타,맑음,1,2019-06-27 21시
중상,여,39세,승용차,중상,차대차 - 추돌,맑음,1,2019-08-21 10시
경상,남,56세,승용차,경상,차대차 - 측면충돌,맑음,1,2019-09-17 15시
경상,남,45세,승용차,경상,차대차 - 추돌,맑음,0,2019-11-02 13시
경상,남,38세,승용차,경상,차대차 - 기타,맑음,0,2019-12-16 22시
중상,여,27세,승용차,중상,차대차 - 기타,맑음,0,2019-07-18 17시
중상,남,74세,자전거,중상,차대사람 - 기타,맑음,0,2019-08-10 14시
경상,남,13세,자전거,경상,차대사람 - 기타,맑음,1,2019-01-08 17시
중상,남,13세,자전거,경상,차대차 - 기타,맑음,1,2019-07-19 16시
경상,남,45세,승용차,경상,차대차 - 기타,맑음,0,2019-03-21 08시
중상,남,28세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-08-19 22시
중상,남,41세,화물차,중상,차대차 - 측면충돌,비,0,2019-06-18 11시
중상,여,51세,승용차,중상,차대차 - 추돌,맑음,0,2019-06-06 05시
경상,남,53세,화물차,경상,차대차 - 기타,맑음,0,2019-09-02 07시
경상,남,59세,승용차,경상,차대차 - 기타,맑음,0,2019-04-27 17시
경상,남,27세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-13 21시
경상,남,54세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-26 23시
경상,남,64세,승용차,경상,차대차 - 기타,맑음,0,2019-06-07 22시
경상,남,54세,승용차,경상,차대차 - 기타,맑음,0,2019-11-05 07시
중상,남,65세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-03-22 08시
경상,남,53세,승용차,경상,차대차 - 기타,맑음,0,2019-10-26 10시
중상,남,70세,승용차,중상,차대차 - 측면충돌,비,0,2019-03-20 14시
경상,남,72세,승용차,경상,차대차 - 기타,맑음,0,2019-08-25 18시
중상,남,29세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-11-30 02시
경상,남,60세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-06-24 15시
경상,여,61세,승용차,경상,차대차 - 측면충돌,흐림,0,2019-07-03 23시
경상,남,38세,승용차,경상,차대차 - 기타,맑음,0,2019-08-06 05시
중상,여,48세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-09-21 22시
경상,남,31세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-11-22 11시
중상,남,71세,자전거,중상,차대차 - 측면충돌,맑음,0,2019-06-28 17시
경상,남,56세,화물차,경상,차대차 - 기타,맑음,0,2019-05-17 20시
중상,여,52세,자전거,중상,차대차 - 측면충돌,맑음,0,2019-06-11 09시
경상,여,50세,자전거,경상,차대차 - 추돌,맑음,0,2019-05-02 12시
중상,남,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-30 10시
경상,남,35세,승용차,경상,차대차 - 기타,비,0,2019-12-26 08시
경상,남,60세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-11-06 07시
경상,남,71세,승용차,경상,차대차 - 기타,맑음,0,2019-09-21 00시
경상,남,66세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-02-14 08시
경상,여,46세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-15 09시
경상,남,24세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-08 22시
경상,남,56세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-04-18 10시
경상,여,56세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-06-01 09시
중상,여,39세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-30 13시
중상,남,53세,화물차,중상,차대차 - 기타,맑음,0,2019-09-28 13시
경상,남,75세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-08 20시
중상,여,50세,자전거,중상,차대차 - 측면충돌,맑음,0,2019-08-23 20시
중상,남,45세,승용차,중상,차대차 - 기타,맑음,0,2019-05-21 18시
경상,남,65세,화물차,경상,차대차 - 기타,맑음,0,2019-10-24 20시
경상,남,67세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-28 13시
경상,여,55세,승용차,경상,차대차 - 기타,맑음,0,2019-01-16 18시
경상,남,64세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-07-25 12시
경상,남,26세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-09-17 14시
경상,남,32세,자전거,경상,차대차 - 기타,맑음,0,2019-04-27 16시
중상,여,20세,자전거,중상,차대차 - 기타,맑음,0,2019-09-27 21시
경상,남,44세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-10-01 18시
경상,남,54세,자전거,경상,차대차 - 기타,맑음,0,2019-04-07 19시
경상,남,33세,승용차,경상,차대차 - 기타,맑음,0,2019-06-29 12시
중상,남,45세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-12-13 05시
중상,남,38세,자전거,중상,차대차 - 기타,맑음,0,2019-06-25 08시
경상,남,61세,자전거,경상,차대차 - 기타,맑음,0,2019-07-12 19시
중상,여,55세,자전거,중상,차대차 - 측면충돌,맑음,0,2019-10-12 13시
경상,남,70세,자전거,경상,차대사람 - 기타,맑음,0,2019-04-20 16시
경상,남,21세,자전거,경상,차대차 - 추돌,맑음,0,2019-07-12 11시
중상,남,50세,자전거,중상,차대차 - 기타,맑음,0,2019-11-02 14시
경상,남,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-03-07 15시
경상,남,69세,승용차,경상,차대차 - 기타,맑음,0,2019-04-21 16시
중상,남,16세,자전거,중상,차대사람 - 기타,비,0,2019-06-06 15시
중상,여,41세,자전거,중상,차대차 - 기타,맑음,0,2019-09-01 14시
경상,남,61세,화물차,경상,차대차 - 기타,맑음,0,2019-10-20 15시
중상,남,14세,자전거,중상,차대차 - 기타,맑음,0,2019-08-17 17시
경상,남,63세,자전거,경상,차대차 - 기타,맑음,0,2019-02-24 10시
경상,남,30세,승용차,경상,차대차 - 기타,맑음,0,2019-11-09 15시
경상,남,20세,자전거,경상,차대차 - 기타,맑음,0,2019-05-02 10시
경상,여,58세,자전거,경상,차대사람 - 기타,맑음,0,2019-06-26 16시
경상,남,42세,승용차,경상,차대차 - 기타,맑음,0,2019-10-11 21시
중상,남,81세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-05-11 11시
중상,남,55세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-17 05시
경상,남,58세,승용차,경상,차대차 - 기타,맑음,0,2019-10-26 13시
중상,남,54세,자전거,중상,차대차 - 추돌,맑음,0,2019-06-09 15시
중상,남,40세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-10-06 19시
중상,남,15세,자전거,중상,차대사람 - 기타,맑음,0,2019-04-28 13시
경상,남,52세,승용차,경상,차대차 - 기타,맑음,0,2019-05-20 09시
경상,여,30세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-28 14시
중상,남,60세,승용차,중상,차대차 - 기타,맑음,0,2019-06-23 08시
중상,여,30세,승용차,중상,차대차 - 기타,맑음,0,2019-09-17 19시
중상,남,67세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-09-21 18시
중상,남,68세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-04-08 10시
중상,남,65세,승용차,중상,차대차 - 기타,맑음,0,2019-05-29 00시
경상,남,68세,승용차,경상,차대차 - 기타,맑음,0,2019-10-09 18시
경상,남,56세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-29 03시
경상,여,49세,승용차,경상,차대차 - 추돌,맑음,0,2019-04-05 17시
중상,,불명,자전거,중상,차대차 - 추돌,맑음,0,2019-04-07 15시
경상,남,53세,자전거,경상,차대사람 - 기타,맑음,0,2019-05-07 23시
경상,여,54세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-01 21시
중상,여,58세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-06-05 14시
중상,여,56세,승용차,중상,차대차 - 측면충돌,흐림,0,2019-07-10 09시
중상,여,74세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-31 18시
중상,여,37세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-11-05 10시
경상,남,68세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-23 06시
경상,남,65세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-18 21시
중상,남,34세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-06-15 11시
중상,남,49세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-12-17 22시
경상,남,39세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-03 13시
중상,남,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-02-08 19시
중상,남,43세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-06 00시
경상,남,41세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-01-29 23시
중상,남,29세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-19 10시
경상,남,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-03-31 08시
중상,남,75세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-08-08 07시
중상,남,53세,승용차,중상,차대차 - 기타,맑음,0,2019-01-31 09시
경상,남,13세,자전거,경상,차대사람 - 기타,맑음,0,2019-06-28 22시
경상,남,73세,승용차,경상,차대차 - 기타,맑음,0,2019-10-21 15시
경상,남,33세,자전거,경상,차대사람 - 기타,맑음,0,2019-12-26 20시
중상,남,67세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-10 13시
경상,남,76세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-27 15시
경상,여,33세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-09-27 20시
중상,남,45세,승용차,중상,차대차 - 기타,맑음,0,2019-10-15 10시
경상,여,33세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-11-11 18시
경상,여,60세,승용차,경상,차대차 - 기타,맑음,0,2019-04-12 18시
경상,남,63세,승용차,경상,차대차 - 기타,맑음,0,2019-04-13 15시
중상,여,41세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-12-27 11시
경상,남,55세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-02-25 13시
경상,남,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-04-12 14시
경상,남,48세,승용차,경상,차대차 - 추돌,맑음,0,2019-10-01 08시
경상,남,59세,승용차,경상,차대차 - 측면충돌,비,0,2019-12-10 07시
경상,여,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-04-09 09시
경상,남,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-04-11 14시
경상,여,36세,승용차,경상,차대차 - 기타,맑음,0,2019-06-17 21시
경상,남,52세,승용차,경상,차대차 - 기타,맑음,0,2019-08-17 20시
경상,남,14세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-06-29 18시
중상,남,13세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-07-12 18시
경상,남,26세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-10-13 14시
경상,남,46세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-16 18시
중상,여,49세,승용차,중상,차대차 - 추돌,맑음,0,2019-01-17 05시
경상,남,58세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-09-13 14시
경상,남,38세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-12-19 18시
경상,남,62세,승용차,경상,차대차 - 기타,맑음,0,2019-05-18 13시
중상,남,36세,승용차,중상,차대차 - 기타,맑음,0,2019-06-15 13시
경상,남,41세,승용차,경상,차대차 - 기타,맑음,0,2019-06-28 20시
경상,여,46세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-09-16 14시
경상,여,62세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-10-04 09시
경상,남,64세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-11-25 11시
경상,여,51세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-21 10시
경상,남,50세,승용차,경상,차대차 - 추돌,맑음,0,2019-07-14 10시
중상,남,32세,자전거,중상,차대차 - 측면충돌,맑음,0,2019-09-17 19시
중상,남,11세,자전거,중상,차대차 - 측면충돌,맑음,0,2019-11-10 15시
경상,남,73세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-06-04 18시
중상,남,77세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-30 14시
중상,남,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-08-16 21시
경상,남,82세,승용차,경상,차대차 - 기타,맑음,0,2019-11-07 16시
경상,여,42세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-03-26 14시
경상,남,50세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-05-08 10시
중상,남,25세,승용차,중상,차대차 - 기타,맑음,0,2019-05-23 13시
경상,여,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-07-09 10시
중상,남,34세,승용차,중상,차대차 - 기타,맑음,0,2019-05-01 16시
중상,여,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-11-12 19시
경상,여,62세,승용차,경상,차대차 - 기타,맑음,0,2019-03-11 16시
경상,남,63세,승용차,경상,차대차 - 측면충돌,맑음,1,2019-10-16 02시
경상,남,44세,화물차,경상,차대차 - 측면충돌,맑음,1,2019-12-05 07시
경상,남,59세,승용차,경상,차대차 - 측면충돌,맑음,1,2019-12-11 19시
중상,남,14세,자전거,중상,차대차 - 추돌,맑음,0,2019-06-16 12시
경상,남,22세,자전거,경상,차대차 - 기타,맑음,0,2019-07-01 14시
중상,남,46세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-30 07시
중상,남,26세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-04-18 16시
경상,남,23세,자전거,경상,차대차 - 측면충돌,맑음,0,2019-10-23 18시
중상,여,52세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-11-03 09시
중상,남,63세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-04-29 15시
경상,남,71세,자전거,경상,차대사람 - 기타,맑음,0,2019-07-04 18시
경상,남,49세,승용차,경상,차대차 - 기타,맑음,0,2019-09-13 16시
경상,여,58세,승용차,경상,차대차 - 측면충돌,비,0,2019-03-20 22시
경상,남,55세,승용차,경상,차대차 - 추돌,맑음,0,2019-05-09 21시
중상,여,55세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-05-22 07시
중상,남,69세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-07-06 12시
중상,남,69세,승용차,중상,차대차 - 기타,맑음,0,2019-07-10 06시
중상,여,32세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-03 15시
경상,남,64세,승용차,경상,차대차 - 기타,맑음,0,2019-06-24 12시
중상,남,41세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-01-07 07시
중상,남,21세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-04-28 22시
중상,여,40세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-10-04 10시
경상,여,65세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-05-14 14시
경상,여,57세,승용차,경상,차대차 - 측면충돌,맑음,0,2019-08-28 15시
중상,남,74세,자전거,중상,차대사람 - 기타,맑음,0,2019-04-21 11시
중상,남,67세,화물차,중상,차대차 - 측면충돌,맑음,0,2019-08-10 10시
경상,남,36세,승용차,경상,차대차 - 기타,맑음,0,2019-09-18 17시
중상,남,75세,화물차,중상,차대차 - 기타,맑음,0,2019-10-27 11시
중상,남,34세,승용차,중상,차대차 - 측면충돌,맑음,0,2019-09-23 09시
경상,남,33세,승용차,경상,차대차 - 기타,맑음,0,2019-11-30 10시
경상,남,49세,화물차,경상,차대차 - 측면충돌,맑음,0,2019-03-26 09시
경상,남,50세,승용차,경상,차대차 - 기타,맑음,0,2019-07-22 21시
