식품명,에너지(kcal),영양성분함량기준량,수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),업체명
아이스밀크_영원한봄,151,100ml,0.0,2.35,4.71,0.0,23.53,18.82,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94,3.53,0.0,"(주)라벨리,해당없음,해당없음"
아이스밀크_옥동자,243,100ml,0.0,2.86,12.86,0.0,28.57,22.86,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,8.57,0.0,"동그린(주),해당없음,해당없음"
아이스밀크_옥동자,243,100ml,0.0,2.86,12.86,0.0,28.57,22.86,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,8.57,0.0,"롯데제과(주),해당없음,해당없음"
아이스밀크_옥동자딸기,250,100ml,0.0,2.86,12.86,0.0,30.0,21.43,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,7.14,0.29,"동그린(주),해당없음,해당없음"
아이스밀크_옥동자모나카,200,100ml,0.0,2.86,10.0,0.0,24.29,14.29,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,6.43,0.0,"한보제과(주),해당없음,해당없음"
아이스밀크_옥동자콘,169,100ml,0.0,1.88,6.88,0.0,24.38,15.63,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,3.75,0.13,"롯데제과(주),해당없음,해당없음"
아이스밀크_옥수수익어가는,179,100ml,0.0,2.5,7.5,0.0,27.5,21.25,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.25,0.0,"(주)라벨리,해당없음,해당없음"
아이스밀크_옥수수익어가는컵,157,100ml,0.0,4.29,6.43,0.0,20.71,16.43,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,4.29,0.29,"(주)라벨리,해당없음,해당없음"
아이스밀크_올때메로나칸탈루프,180,100ml,0.0,1.33,7.07,0.0,28.0,22.67,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,4.8,0.4,"(주)빙그레,해당없음,해당없음"
아이스밀크_와일드바디,229,100ml,0.0,2.86,12.86,0.0,25.71,22.86,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,8.57,0.43,"롯데제과(주),해당없음,해당없음"
아이스밀크_와쿠와크,189,100ml,0.0,2.22,10.37,0.0,21.48,14.07,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,5.93,0.15,"동그린(주),해당없음,해당없음"
아이스밀크_와플통팥,164,100ml,0.0,2.86,3.57,0.0,29.29,19.29,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,"한보제과(주),해당없음,해당없음"
아이스밀크_요거트,138,100g,0.0,2.4,3.1,0.0,25.2,25.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,1.6,0.0,"(주)테이트,해당없음,해당없음"
아이스밀크_요거트 아이스밀크 망고&패션프루트,73,100g,0.0,1.0,1.5,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.7,0.0,"CASA DEL GELATO SRL,해당없음,해당없음"
아이스밀크_요거트 아이스밀크 와일드베리,73,100g,0.0,1.0,1.5,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.7,0.0,"CASA DEL GELATO SRL,해당없음,해당없음"
아이스밀크_요거트 아이스밀크 플레인,75,100g,0.0,2.0,1.7,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.8,0.0,"CASA DEL GELATO SRL,해당없음,해당없음"
아이스밀크_요거트아이스밀크망고&패션프루트,73,100ml,0.0,1.0,1.5,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,0.0,"주식회사치즈앤푸드,해당없음,해당없음"
아이스밀크_쑥이랑떡이랑,108,100ml,0.0,1.67,2.5,0.0,19.44,10.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,1.33,0.0,"(주)서주,해당없음,해당없음"
아이스밀크_아시나요모카,89,100ml,0.0,1.67,1.83,0.0,16.67,9.44,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89,0.94,0.0,"(주)서주,해당없음,해당없음"
아이스밀크_아시나요밀크,94,100ml,0.0,1.67,2.61,0.0,16.11,9.44,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,1.33,0.0,"(주)서주,해당없음,해당없음"
아이스밀크_아이리스파르페(메론&바닐라),85,100ml,0.0,1.0,3.1,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.4,0.0,"훼미리식품(주),해당없음,해당없음"
아이스밀크_아이리스파르페(쿠키&크림),95,100ml,0.0,1.5,3.6,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,0.0,"훼미리식품(주),해당없음,해당없음"
아이스밀크_아이스노이에 유바리멜론 아이스밀크,156,100g,0.0,2.8,7.2,0.0,20.2,8.6,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.49,0.0,"NAGANUMA ICE CO.,LTD,해당없음,해당없음"
아이스밀크_아이스노이에라벤더아이스크림,211,100ml,0.0,4.0,11.5,0.0,23.1,14.5,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.32,0.3,"(주)에프엠인터내셔날,해당없음,해당없음"
아이스밀크_아이스를머금은순수밀크,200,100ml,0.0,4.29,5.57,0.0,32.86,28.57,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,3.57,0.0,"롯데제과(주),해당없음,해당없음"
아이스밀크_아이스모찌바나나킥,256,100g,0.0,2.38,4.05,0.0,52.38,34.52,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.5,0.0,"에스피엘(주),해당없음,해당없음"
아이스밀크_아이스밀크샌드,73,100ml,0.0,1.11,1.56,0.0,13.89,8.33,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,1.0,0.0,"한보제과(주),해당없음,해당없음"
아이스밀크_아이스초코쿠키샌드,150,100ml,0.0,2.31,6.15,0.0,20.77,10.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,0.23,"(주)삼우냉동,해당없음,해당없음"
아이스밀크_아이스크림콘초코봉봉,227,100ml,0.0,3.33,10.67,0.0,28.67,17.33,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33,7.33,0.2,"서주푸드(주),해당없음,해당없음"
아이스밀크_아임파인바닐라,117,100ml,0.0,2.2,4.5,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,"(주)흥국에프앤비,해당없음,해당없음"
아이스밀크_아임파인스트로베리,112,100ml,0.0,2.2,3.5,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,"(주)흥국에프앤비,해당없음,해당없음"
아이스밀크_아임파인헤이즐넛,174,100ml,0.0,4.0,10.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,"(주)흥국에프앤비,해당없음,해당없음"
아이스밀크_아침햇살ICEBAR,150,100ml,0.0,2.5,3.5,0.0,27.5,15.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,2.88,0.0,"(주)서주,해당없음,해당없음"
아이스밀크_아침햇살흑임자콘,153,100ml,0.0,2.67,6.0,0.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,4.0,0.0,"서주푸드(주),해당없음,해당없음"
아이스밀크_악마빙수,166,100ml,0.0,3.0,7.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,"(주)라벨리,해당없음,해당없음"
아이스밀크_악마파르페,88,100ml,0.0,1.88,3.13,0.0,12.81,11.25,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.19,0.13,"(주)라벨리,해당없음,해당없음"
아이스밀크_앙꼬바녹차,196,100ml,0.0,2.57,5.29,0.0,34.29,27.14,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,3.71,0.0,"롯데제과(주),해당없음,해당없음"
아이스밀크_앙빠빠샌드,103,100ml,0.0,1.67,2.44,0.0,18.33,11.11,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,1.56,0.06,"(주)서주,해당없음,해당없음"
아이스밀크_앙빵디저트멜론아이스샌드,94,100ml,0.0,1.5,2.78,0.0,16.11,10.56,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,1.67,0.06,"한보제과(주),해당없음,해당없음"
아이스밀크_순우유아이스크림,165,100g,0.0,5.0,4.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.2,"(주)오플로,해당없음,해당없음"
아이스밀크_순우유아이스크림큐브,171,100ml,0.0,5.45,5.45,0.0,27.27,18.18,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.64,2.73,0.0,"(주)오플로,해당없음,해당없음"
아이스밀크_슈팅스타,177,100ml,0.0,2.0,7.33,0.0,25.33,16.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.33,0.0,"(주)빙그레,해당없음,해당없음"
아이스밀크_슈팅스타트리컬러,177,100ml,0.0,2.0,7.33,0.0,25.33,16.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.33,0.0,"(주)빙그레,해당없음,해당없음"
아이스밀크_스노블롯데빙수블록밀크티,110,100ml,0.0,3.97,3.12,0.0,16.43,16.15,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,1.98,0.08,"롯데푸드(주),해당없음,해당없음"
아이스밀크_스노블롯데큐브아이스멜론,158,100ml,0.0,1.67,4.17,0.0,27.5,20.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,2.67,0.25,"롯데푸드(주),해당없음,해당없음"
아이스밀크_스노우블로썸바닐라향,111,100g,0.0,1.25,4.38,0.0,16.56,16.25,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.81,0.0,"(주)어니스트에프앤티농업회사법인,해당없음,해당없음"
아이스밀크_스노우화이트,131,100ml,0.0,3.33,7.5,0.0,12.5,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,0.0,"훼미리식품(주),해당없음,해당없음"
아이스밀크_스키피바,193,100ml,0.0,2.86,7.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,2.86,0.14,"롯데제과(주),해당없음,해당없음"
아이스밀크_스키피바,200,100ml,0.0,3.75,7.5,0.0,30.0,21.25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.0,0.13,"서주푸드(주),해당없음,해당없음"
아이스밀크_스키피샌드,100,100ml,0.0,2.22,2.78,0.0,16.67,10.56,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89,1.17,0.0,"(주)서주,해당없음,해당없음"
아이스밀크_스트라샤텔라,155,100ml,0.0,4.0,5.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,"(주)아이스네트웍스,해당없음,해당없음"
아이스밀크_스프링클스아이스크림,219,100ml,0.0,4.0,11.0,0.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,6.0,0.0,"에이치에스티엘에스,해당없음,해당없음"
아이스밀크_시로바라밀크바,137,100ml,0.0,3.43,3.71,0.0,22.29,18.29,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.23,0.14,"(주)조이에프앤디,해당없음,해당없음"
아이스밀크_시망토로얄밀크티아이스밀크,127,100g,0.0,5.65,3.83,0.0,17.57,8.96,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,2.26,0.87,"인터내셔널래빗,해당없음,해당없음"
아이스밀크_쌀아이스밀크,138,100ml,0.0,3.3,6.43,0.0,16.87,9.22,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,2.35,0.87,"인터내셔널래빗,해당없음,해당없음"
아이스밀크_쌀아이스크림,127,100ml,0.0,2.0,2.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,"(주)오플로,해당없음,해당없음"
아이스밀크_쌍쌍바,179,100ml,0.0,2.99,7.16,0.0,25.37,23.88,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,5.22,0.0,"해태아이스크림(주),해당없음,해당없음"
아이스밀크_쌍쌍바,172,100ml,0.0,2.99,6.57,0.0,25.37,23.88,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,4.63,0.0,"해태제과식품(주),해당없음,해당없음"
아이스밀크_쌍쌍바다방커피맛,127,100ml,0.0,2.99,2.39,0.0,23.88,16.42,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,2.09,0.0,"해태아이스크림(주),해당없음,해당없음"
아이스밀크_쑥떡쑥떡바,173,100ml,0.0,2.67,6.4,0.0,26.67,14.67,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.73,0.0,"(주)서주,해당없음,해당없음"
아이스밀크_쑥떡쑥떡샌드,108,100ml,0.0,1.67,2.67,0.0,19.44,11.67,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,2.33,0.0,"(주)서주,해당없음,해당없음"
아이스밀크_석빙고메론바,136,100ml,0.0,1.33,3.87,0.0,24.0,10.67,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.07,0.0,"훼미리식품(주),해당없음,해당없음"
아이스밀크_설레임밀크쉐이크,100,100ml,0.0,1.88,3.13,0.0,15.63,15.63,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,2.25,0.0,"롯데제과(주),해당없음,해당없음"
아이스밀크_설레임밀크쉐이크,109,100ml,0.0,1.88,3.75,0.0,16.88,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,2.31,0.13,"한보제과(주),해당없음,해당없음"
아이스밀크_설레임바나나쉐이크,94,100ml,0.0,1.25,2.56,0.0,16.88,16.25,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.75,0.0,"롯데제과(주),해당없음,해당없음"
아이스밀크_설레임바나나쉐이크,106,100ml,0.0,1.76,3.53,0.0,16.47,14.71,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,2.29,0.0,"한보제과(주),해당없음,해당없음"
아이스밀크_설레임아라비카커피쉐이크,97,100ml,0.0,1.88,2.56,0.0,16.88,14.38,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,1.75,0.0,"한보제과(주),해당없음,해당없음"
아이스밀크_설레임커피쉐이크,97,100ml,0.0,1.25,2.56,0.0,16.25,16.19,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.75,0.19,"롯데제과(주),해당없음,해당없음"
아이스밀크_설레임커피쉐이크,97,100ml,0.0,1.88,2.56,0.0,16.88,14.38,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,1.75,0.0,"한보제과(주),해당없음,해당없음"
아이스밀크_설빙국화빵,137,100ml,0.0,2.0,2.87,0.0,25.33,14.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1.87,0.0,"롯데푸드(주),해당없음,해당없음"
아이스밀크_셰프의오후딸기,234,100ml,0.0,1.11,16.67,0.0,21.11,16.67,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,2.22,0.0,"(주)파이닉스푸드,해당없음,해당없음"
아이스밀크_셰프의오후딸기,234,100ml,0.0,1.11,16.67,0.0,21.11,16.67,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,2.22,0.0,"서주푸드(주),해당없음,해당없음"
아이스밀크_셰프의오후카라멜,260,100ml,0.0,3.33,18.89,0.0,21.11,16.67,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,2.22,0.0,"(주)파이닉스푸드,해당없음,해당없음"
아이스밀크_셰프의오후카라멜,260,100ml,0.0,3.33,18.89,0.0,21.11,16.67,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,2.22,0.0,"서주푸드(주),해당없음,해당없음"
아이스밀크_셰프의오후크런치&카라멜,260,100ml,0.0,3.33,18.89,0.0,21.11,16.67,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,2.22,0.0,"서주푸드(주),해당없음,해당없음"
아이스밀크_소복곡물아이스크림,149,100ml,0.0,4.4,1.5,0.0,29.6,15.5,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.8,0.0,"(주)오플로,해당없음,해당없음"
아이스밀크_소복녹차아이스크림,150,100ml,0.0,4.9,1.4,0.0,29.6,19.9,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.9,0.0,"(주)오플로,해당없음,해당없음"
아이스밀크_소복초코아이스크림,150,100ml,0.0,4.9,1.9,0.0,28.3,20.7,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.3,0.0,"(주)오플로,해당없음,해당없음"
아이스밀크_소프트크림믹스치즈맛,172,100ml,0.0,5.2,8.9,0.0,17.6,17.6,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,5.47,0.27,"(주)티엠지홀딩스,해당없음,해당없음"
아이스밀크_쇼콜라,203,100g,0.0,3.9,6.49,0.0,31.17,22.08,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,5.19,0.0,"주식회사아이스팩토리,해당없음,해당없음"
아이스밀크_순수딸기빙,160,100ml,0.0,1.0,6.0,0.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.7,0.3,"(주)청아냉동식품,해당없음,해당없음"
아이스밀크_순수밀크빙,135,100ml,0.0,2.0,5.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.7,0.0,"(주)청아냉동식품,해당없음,해당없음"
아이스밀크_순수초코빙,180,100ml,0.0,4.0,6.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.8,0.0,"(주)청아냉동식품,해당없음,해당없음"
아이스밀크_빵또아레드벨벳,103,100ml,0.0,1.67,3.33,0.0,16.67,12.78,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,2.56,0.0,"(주)동양아이스,해당없음,해당없음"
아이스밀크_빵또아오리지널,111,100ml,0.0,1.67,3.33,0.0,18.33,11.67,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,2.78,0.0,"(주)동양아이스,해당없음,해당없음"
아이스밀크_빵또아오리지널,111,100ml,0.0,1.67,3.33,0.0,18.33,11.67,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,2.78,0.0,"(주)에스아이지,해당없음,해당없음"
아이스밀크_빵빠레그릭요거트,109,100ml,0.0,2.29,4.0,0.0,16.0,10.86,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,2.4,0.17,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빵빠레샌드,100,100ml,0.0,1.67,2.67,0.0,17.22,11.11,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,1.78,0.28,"한보제과(주),해당없음,해당없음"
아이스밀크_빵빠레샌드초코,94,100ml,0.0,2.22,2.78,0.0,15.0,8.33,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,2.06,0.0,"한보제과(주),해당없음,해당없음"
아이스밀크_빵빠레파스퇴르,97,100ml,0.0,1.71,4.0,0.0,14.29,10.29,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.46,0.17,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빵빠레파스퇴르초코,106,100ml,0.0,2.29,4.57,0.0,13.71,6.86,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,2.86,0.0,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빼빼로바아몬드,231,100ml,0.0,2.5,15.0,0.0,21.25,17.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,6.25,0.38,"동그린(주),해당없음,해당없음"
아이스밀크_빽다방딸기바나나아이스크림,110,100ml,0.0,2.0,3.1,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.1,0.0,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빽다방옥수수콘,153,100ml,0.0,2.5,6.88,0.0,20.63,13.75,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,4.38,0.19,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빽다방초코아이스크림,145,100ml,0.0,2.0,4.9,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,0.3,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빽다방초코하드,171,100ml,0.0,2.86,4.29,0.0,30.0,21.43,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,2.71,0.0,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빽다방커피하드,164,100ml,0.0,2.86,4.57,0.0,27.14,21.43,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,3.0,0.0,"롯데푸드(주),해당없음,해당없음"
아이스밀크_빽다방흑임자아이스크림,110,100ml,0.0,2.0,3.8,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.8,0.0,"롯데푸드(주),해당없음,해당없음"
아이스밀크_뽀롱뽀롱딸기우유,145,100g,0.0,1.72,3.45,0.0,25.86,20.69,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,1.72,0.0,"주식회사아이스팩토리,해당없음,해당없음"
아이스밀크_쁘띠설레임밀크쿠키,120,100ml,0.0,2.0,4.6,0.0,18.0,16.9,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.2,0.0,"한보제과(주),해당없음,해당없음"
