인허가일자,영업상태명,폐업일자,소재지전체주소,사업장명,업태구분명,시설총규모
2014-10-13,영업/정상,,강원특별자치도 강릉시 포남동 1069-1,굽네치킨포남점,통닭(치킨),27.4
2022-10-27,영업/정상,,강원특별자치도 강릉시 노암동 313-3,페리카나노암점,호프/통닭,29.93
2018-07-24,영업/정상,,강원특별자치도 강릉시 입암동 708-1,노랑통닭입암점,호프/통닭,61.5
1991-07-01,영업/정상,,강원특별자치도 강릉시 안현동 94-143,페리카나치킨경포대점,통닭(치킨),30.74
2001-09-13,영업/정상,,강원특별자치도 강릉시 입암동 502-4,네네치킨입암점,통닭(치킨),27.4
1980-12-22,영업/정상,,강원특별자치도 인제군 북면 용대리 541,자담치킨 용대리점,통닭(치킨),74.68
2021-09-15,영업/정상,,강원특별자치도 강릉시 교동 1824-1,맘스터치강릉교동점,기타,107.36
2003-12-03,영업/정상,,강원특별자치도 강릉시 교동 1857-12,페리카나강릉택지점,통닭(치킨),42.11
2011-01-11,영업/정상,,강원특별자치도 강릉시 입암동 104-9 1호,자담치킨강릉입암점,호프/통닭,73.38
2010-08-23,영업/정상,,강원특별자치도 강릉시 내곡동 64-3,굽네치킨홍제.내곡점,통닭(치킨),38.12
2020-07-08,영업/정상,,강원특별자치도 강릉시 교동 1806-10,푸라닭강릉교동점,호프/통닭,85.22
2020-07-01,영업/정상,,강원특별자치도 강릉시 홍제동 1019-2,교촌치킨 유천점,호프/통닭,103.0
2014-12-19,영업/정상,,강원특별자치도 강릉시 교동 1840-1,교촌치킨(교동1호점),정종/대포집/소주방,123.89
2011-07-08,영업/정상,,강원특별자치도 인제군 인제읍 상동리 252-5,노랑통닭,통닭(치킨),81.17
2003-05-16,영업/정상,,강원특별자치도 강릉시 내곡동 290-28,"네네치킨내곡, 노암점",통닭(치킨),37.46
2010-05-12,영업/정상,,강원특별자치도 강릉시 포남동 1081-1,푸라닭강릉포남점,호프/통닭,40.0
2004-08-11,영업/정상,,강원특별자치도 강릉시 노암동 708-1,교촌치킨노암점,호프/통닭,43.8
1992-08-10,영업/정상,,강원특별자치도 강릉시 옥계면 현내리 354-4,페리카나치킨,통닭(치킨),28.5
2012-01-31,영업/정상,,강원특별자치도 강릉시 주문진읍 주문리 336-6,굽네치킨주문진점,통닭(치킨),57.06
2020-03-30,영업/정상,,강원특별자치도 강릉시 홍제동 1031-3,푸라닭강릉유천점,호프/통닭,41.69
2018-01-30,영업/정상,,강원특별자치도 강릉시 회산동 185-2,강릉60계치킨(회산점),호프/통닭,97.89
2006-12-20,영업/정상,,강원특별자치도 강릉시 홍제동 133-2,네네치킨홍제점,통닭(치킨),27.5
2009-03-24,영업/정상,,강원특별자치도 강릉시 입암동 498-12,굽네치킨성덕점,통닭(치킨),19.0
2003-11-17,영업/정상,,강원특별자치도 강릉시 교동 1859-9,굽네치킨교동택지점,호프/통닭,67.61
2005-10-28,영업/정상,,강원특별자치도 인제군 남면 신남리 518,네네치킨 피자 봉구스밥버거 신남점,통닭(치킨),76.46
2017-07-18,영업/정상,,강원특별자치도 강릉시 포남동 1069,자담치킨포남점,호프/통닭,21.5
2006-05-03,영업/정상,,강원특별자치도 강릉시 주문진읍 교항리 116-5,네네치킨주문진점,통닭(치킨),27.3
2021-04-30,영업/정상,,강원특별자치도 강릉시 교동 1864-9,자담치킨강릉교동점,호프/통닭,46.5
2018-08-21,영업/정상,,강원특별자치도 강릉시 입암동 82-14,페리카나입암동점,호프/통닭,39.4
2018-08-10,영업/정상,,강원특별자치도 강릉시 교동 1888-2,노랑통닭교동점,호프/통닭,65.4
2019-06-05,영업/정상,,강원특별자치도 강릉시 포남동 1284-2,60계치킨강릉포남성덕점,호프/통닭,43.15
2001-08-25,영업/정상,,강원특별자치도 강릉시 주문진읍 교항리 8-30,페리카나치킨도립대점,통닭(치킨),28.71
2007-07-06,영업/정상,,강원특별자치도 강릉시 주문진읍 교항리 119-11,교촌치킨주문진점,통닭(치킨),56.17
1995-12-07,영업/정상,,강원특별자치도 평창군 봉평면 402-1,페리카나치킨,통닭(치킨),38.15
2023-06-07,영업/정상,,서울특별시 서대문구 대현동 56-100,60계치킨 서울이대역점,호프/통닭,71.11
2007-12-24,영업/정상,,강원특별자치도 평창군 용평면 장평리 366-2,네네치킨장평점,통닭(치킨),46.33
2007-11-16,영업/정상,,강원특별자치도 평창군 진부면 하진부리 122-2,네네치킨진부점,통닭(치킨),29.86
2008-11-06,영업/정상,,강원특별자치도 평창군 봉평면 무이리 780-3,네네치킨봉평점,통닭(치킨),34.43
1987-06-13,영업/정상,,강원특별자치도 평창군 평창읍 171-9 3통,페리카나치킨,통닭(치킨),28.49
2007-10-18,영업/정상,,강원특별자치도 평창군 대관령면 횡계리 590-7,네네치킨·피자 대관령점,통닭(치킨),27.53
1989-03-27,영업/정상,,강원특별자치도 평창군 대화면 대화리 1001-5,페리카나,통닭(치킨),44.54
1988-06-24,영업/정상,,강원특별자치도 평창군 진부면 하진부리 100-38,페리카나치킨타운,통닭(치킨),42.68
2022-03-11,영업/정상,,인천광역시 서구 원당동 1030-3 서영아너시티1차,맘스터치 인천검단금호점,기타,76.63
2022-03-21,영업/정상,,서울특별시 중랑구 면목동 51-1 gs25시,맘스터치 서일대점,기타,80.0
2022-02-03,영업/정상,,서울특별시 마포구 염리동 8-39 (주)영진종합인력,굽네치킨 이대역점,호프/통닭,61.77
2022-03-11,영업/정상,,서울특별시 용산구 용산동2가 산 1-3 YTN서울타워,맘스터치 남산서울타워점,경양식,94.08
2022-03-11,영업/정상,,제주특별자치도 제주시 영평동 2764-8,굽네치킨영평점,한식,74.68
2022-03-16,영업/정상,,충청남도 서산시 대산읍 대산리 149-7,굽네치킨(대산점),호프/통닭,46.2
2022-02-03,영업/정상,,경상남도 창녕군 창녕읍 송현리 246,노랑통닭 창녕점,호프/통닭,36.33
2022-03-16,영업/정상,,충청남도 부여군 부여읍 쌍북리 542-20,푸라닭 충남부여점,호프/통닭,66.0
2022-02-07,영업/정상,,서울특별시 구로구 고척동 189 힘찬테크,맘스터치 고척사거리점,기타,51.57
2022-03-31,영업/정상,,경기도 평택시 지산동 714-11 중앙빌딩 1층,교촌치킨송탄2호점,호프/통닭,77.0
2020-07-06,영업/정상,,경기도 포천시 군내면 용정리 477,자담치킨(포천신읍용정점),한식,64.0
2022-02-21,영업/정상,,경기도 평택시 용이동 466-4,푸라닭평택용이점,한식,46.23
2022-04-01,영업/정상,,충청남도 서산시 성연면 일람리 1123 서산 골드클래스,페리카나 테크노밸리점,호프/통닭,40.98
2022-02-21,영업/정상,,충청남도 천안시 동남구 청당동 750 1층,노랑통닭청당점,호프/통닭,77.7
1999-07-03,영업/정상,,경상북도 포항시 남구 이동 652-4 주영빌딩 1층,교촌치킨 양학대이점,통닭(치킨),157.81
2022-02-07,영업/정상,,서울특별시 관악구 신림동 1534-14,굽네치킨 대학동점,호프/통닭,60.0
2022-03-03,영업/정상,,경기도 시흥시 정왕동 1860-7,푸라닭시흥정왕3동점,호프/통닭,55.44
2022-02-18,영업/정상,,경기도 화성시 목동 산 18 우성스타타워 1층 119호,맘스터치 동탄목동점,기타,59.52
2022-03-03,영업/정상,,서울특별시 강동구 천호동 185-5 자영빌딩,네네치킨 천호강동점,호프/통닭,20.0
2022-02-28,영업/정상,,경기도 화성시 목동 462-4 1층 일부(102)호,페리카나 동탄목동점,호프/통닭,33.0
2022-02-18,영업/정상,,충청남도 계룡시 금암동 146-9 쉐리움,맘스터치 계룡 금암점,기타,116.63
2022-03-02,영업/정상,,경기도 용인시 처인구 마평동 616-5 투다리,네네치킨마평점,호프/통닭,46.0
2022-02-28,영업/정상,,경기도 고양시 일산서구 덕이동 1543 금문프라자 201호,맘스터치(덕이점),기타,87.15
2022-02-18,영업/정상,,충청북도 옥천군 옥천읍 장야리 303-16,노랑통닭,호프/통닭,36.48
2022-02-16,영업/정상,,서울특별시 영등포구 당산동3가 25-2,굽네치킨 영등포구청역점,호프/통닭,35.27
2022-02-24,영업/정상,,충청남도 서천군 서천읍 군사리 751-3,60계치킨 서천점,호프/통닭,52.0
2022-02-23,영업/정상,,인천광역시 서구 당하동 1029-8 풍산프라자,노랑통닭 인천원당점,호프/통닭,63.2
2022-02-25,영업/정상,,경기도 안성시 옥산동 594-1,자담치킨 안성아양점,호프/통닭,31.45
2022-02-15,영업/정상,,경기도 고양시 덕양구 지축동 0,맘스터치 지축점,기타,78.26
2022-03-25,영업/정상,,서울특별시 강서구 화곡동 1168 스위트드림아파트 110호,노랑통닭 화곡점,호프/통닭,33.8
2022-03-10,영업/정상,,경기도 안양시 만안구 안양동 674-230,노랑통닭 안양일번가점,호프/통닭,54.24
2022-02-25,영업/정상,,인천광역시 중구 운서동 2929-3 1층 106호,맘스터치 넙디점,기타,58.16
2022-01-26,영업/정상,,서울특별시 동작구 대방동 342-5,맘스터치 대방역점,기타,63.05
2022-03-17,영업/정상,,부산광역시 남구 감만동 12-5 생생돈까스,60계치킨감만점,호프/통닭,57.0
2022-03-04,영업/정상,,서울특별시 서초구 서초동 1647-2 105호,굽네치킨 서초1동점,호프/통닭,53.47
2022-03-08,영업/정상,,경기도 양평군 용문면 다문리 712-4,자담치킨 양평용문점,호프/통닭,57.18
2022-03-08,영업/정상,,충청북도 청주시 서원구 분평동 1232,굽네치킨분평점,호프/통닭,45.48
2022-03-08,영업/정상,,서울특별시 영등포구 당산동2가 16-1 대우아파트,네네치킨 당산문래점,호프/통닭,24.27
2022-03-17,영업/정상,,경기도 남양주시 다산동 6175-1,맘스터치 남양주도농점,경양식,65.62
2022-03-04,영업/정상,,인천광역시 미추홀구 용현동 665-14 드림빌딩 101호,교촌치킨 인하대역점,호프/통닭,62.49
2022-02-09,영업/정상,,충청남도 예산군 삽교읍 목리 894-1 이지더원아파트,자담치킨(내포신도시점),호프/통닭,32.0
2022-03-07,영업/정상,,경상남도 김해시 내덕동 229-8 1층,노랑통닭장유점,호프/통닭,65.88
2022-03-08,영업/정상,,전라남도 장흥군 장흥읍 원도리 290-1,굽네치킨 전남장흥점,호프/통닭,109.0
2022-03-08,영업/정상,,경기도 파주시 문발동 562-1,노랑통닭파주교하점,호프/통닭,47.25
2022-02-09,영업/정상,,경기도 고양시 일산서구 덕이동 1604 하이파크스퀘어 1층 103호,자담치킨 고양덕이점,호프/통닭,42.62
2022-02-15,영업/정상,,대전광역시 유성구 송강동 49-5 지상1층,맘스터치 송강점,호프/통닭,79.33
2022-02-15,영업/정상,,경기도 안양시 만안구 박달동 17-24,노랑통닭박달점,호프/통닭,61.6
2022-03-14,영업/정상,,서울특별시 은평구 갈현동 392-10,네네치킨,호프/통닭,36.0
2022-04-06,영업/정상,,"대전광역시 대덕구 오정동 740-15 ,1층 101호",노랑통닭 한남대점,호프/통닭,57.17
2022-04-06,영업/정상,,경기도 화성시 영천동 0,맘스터치 동탄테크노밸리점,기타,87.0
2022-04-04,영업/정상,,전라남도 나주시 남내동 12-10 우측칸,노랑통닭 나주중앙점,호프/통닭,34.68
2022-04-04,영업/정상,,인천광역시 서구 가정동 0 루원시티 SK Leaders' VIEW 308동 177호,자담치킨 인천가정점,호프/통닭,40.5
2022-04-04,영업/정상,,대구광역시 달성군 구지면 화산리 1105 대구 국가산단 반도유보라 아이비파크3 131동 110호,자담치킨 구지점,호프/통닭,30.63
2022-04-06,영업/정상,,충청북도 음성군 대소면 오류리 239-3,노랑통닭,호프/통닭,39.6
2022-04-05,영업/정상,,울산광역시 남구 야음동 747-27,노랑통닭울산야음점,호프/통닭,48.76
2022-04-05,영업/정상,,인천광역시 중구 인현동 30-6 1층,노랑통닭 동인천점,기타,71.14
2022-04-06,영업/정상,,서울특별시 성북구 보문동7가 99 동남빌딩,교촌치킨 보문점,호프/통닭,57.9
2022-04-04,영업/정상,,광주광역시 서구 화정동 724-25 1층,굽네치킨 월산점,호프/통닭,97.83
2022-01-28,영업/정상,,서울특별시 광진구 중곡동 99-9 박빌딩,굽네치킨중곡4동,호프/통닭,59.0
2022-02-10,영업/정상,,경상남도 진주시 충무공동 319-1 103호,노랑통닭(충무공동점),호프/통닭,55.0
2022-02-24,영업/정상,,경기도 하남시 감이동 525-5 성준프라자,굽네치킨 감일지구점,호프/통닭,49.58
2022-02-11,영업/정상,,충청남도 당진시 대호지면 조금리 162-9,페리카나,호프/통닭,41.24
2022-01-28,영업/정상,,충청북도 청주시 흥덕구 송절동 820,60계치킨 청주강서송절점,호프/통닭,68.25
2022-02-17,영업/정상,,서울특별시 강동구 길동 350-3 더힐스빌,굽네치킨 길동점,호프/통닭,58.0
2022-02-11,영업/정상,,부산광역시 동구 수정동 369-25,자담치킨 초량점,호프/통닭,30.93
2022-02-10,영업/정상,,인천광역시 미추홀구 용현동 37-21 좌측1호,페리카나 치킨,호프/통닭,35.0
2019-11-20,영업/정상,,광주광역시 광산구 산월동 886-1번지 상가동 1층 107호,페리카나치킨첨단점,호프/통닭,32.0
2019-10-23,영업/정상,,충청남도 홍성군 홍북읍 신경리 553 성원타워,푸라닭 충남내포신도시점,호프/통닭,77.0
2019-11-27,영업/정상,,제주특별자치도 서귀포시 중문동 2096-1,푸라닭중문점,호프/통닭,66.0
2019-10-07,영업/정상,,전라남도 나주시 송월동 1487 1층 2호,자담치킨 나주점,호프/통닭,60.0
2019-11-21,영업/정상,,경상남도 진주시 평거동 300-1,자담치킨평거신안점,호프/통닭,42.3
2019-11-21,영업/정상,,대구광역시 수성구 범어동 595-45 BL-Medi Tower 1층 101호,푸라닭대구범어점,호프/통닭,47.25
2019-11-21,영업/정상,,제주특별자치도 제주시 애월읍 광령리 901-3,맘스터치제주관광대점,기타,75.6
2019-10-07,영업/정상,,인천광역시 부평구 부평동 885-6,푸라닭 인천부평4동점,호프/통닭,43.8
2019-11-21,영업/정상,,경상남도 거창군 거창읍 대동리 689-4,페리카나치킨거창점,호프/통닭,27.74
2019-10-17,영업/정상,,충청남도 천안시 서북구 백석동 604-19번지,맘스터치천안원마트점,경양식,88.0
2019-11-22,영업/정상,,대전광역시 중구 대흥동 204-3 1층,교촌치킨(대흥점),호프/통닭,122.5
2019-11-22,영업/정상,,울산광역시 동구 화정동 845-23,푸라닭 울산화정점,호프/통닭,44.83
2019-10-30,영업/정상,,"경기도 안산시 상록구 월피동 445-25 파크프라자 1층 109, 110호",60계치킨성포월피점,호프/통닭,66.85
2019-12-13,영업/정상,,충청북도 청주시 청원구 율량동 732-3,푸라닭청주율량사천점,호프/통닭,52.8
2019-11-06,영업/정상,,광주광역시 남구 진월동 274-1,자담치킨,호프/통닭,33.0
2019-12-06,영업/정상,,대전광역시 중구 오류동 163-3 1층,60계치킨서대전점,호프/통닭,55.74
2019-11-13,영업/정상,,부산광역시 사상구 엄궁동 726 엄궁롯데캐슬리버 상가동 101호,맘스터치 엄궁롯데점,경양식,62.07
2019-12-13,영업/정상,,부산광역시 남구 대연동 1203-47번지 대연동 현대아파트,페리카나 대연점,호프/통닭,33.6
2019-12-06,영업/정상,,전라남도 여수시 웅천동 1880-5 웅천파로스타워 104,노랑통닭 여수웅천점,호프/통닭,87.86
2019-11-06,영업/정상,,충청북도 청주시 흥덕구 송절동 724번지,맘스터치,패밀리레스트랑,74.42
2019-11-06,영업/정상,,전라남도 순천시 오천동 964-2번지 G-Place 오천,푸라닭 순천오천점,호프/통닭,47.88
