인허가일자,폐업일자,상세영업상태명,소재지전체주소,사업장명
1998-01-15,2002-12-18,폐업,부산광역시 남구 대연동 1462-4번지,파워헬스클럽
1998-03-05,2001-12-10,폐업,부산광역시 남구 감만동 162-10번지,대우헬스
1999-05-03,2023-07-20,폐업,부산광역시 남구 감만동 327-9 3층,글로리헬스
1999-09-17,2006-02-23,폐업,부산광역시 남구 용당동 472-7번지 4층중 3층,한신헬스
2001-02-14,2015-08-08,폐업,부산광역시 남구 대연동 16번지 지하1층,부원헬스
2001-06-21,2003-03-06,폐업,부산광역시 남구 우암동 67-2번지 4층,스피드헬스
2001-07-10,2006-12-15,폐업,부산광역시 남구 용당동 산 42-2번지 용당창조아파트 301호,에이스 헬스
2001-07-25,2008-01-11,폐업,부산광역시 남구 대연동 1729-5번지 4층,티존스포츠대연점
2001-11-10,2006-12-15,폐업,부산광역시 남구 대연동 919-1번지 3층,피지컬스포츠
1989-08-23,2003-06-13,폐업,부산광역시 남구 대연동 61-2번지,신원체력관리
1989-12-21,2005-08-22,폐업,부산광역시 남구 대연동 1740-14번지,뉴반도헬스클럽
1991-05-01,2002-09-24,폐업,부산광역시 남구 용호동 41-4번지,유림헬스클럽
1991-01-04,1998-03-02,폐업,부산광역시 남구 문현동 277-23번지,수도체육관
1992-11-16,2000-08-25,폐업,부산광역시 남구 대연동 1745-20번지,한진
1992-04-25,2001-08-21,폐업,부산광역시 남구 문현동 247-5번지,상아체력관리교습소
1993-03-04,2003-02-28,폐업,부산광역시 남구 용호동 391-13번지,용호레포츠헬스센타
1994-04-27,2012-07-19,폐업,부산광역시 남구 감만동 40-10번지 4층,연합헬스클럽
1994-12-01,1998-02-11,폐업,부산광역시 남구 대연동 325-10번지,태수체력관
1994-12-01,1999-06-23,폐업,부산광역시 남구 대연동 1464-10번지,동원헬스클럽
1995-01-04,2002-12-12,폐업,부산광역시 남구 대연동 1752-9번지,진흥헬스
1995-06-16,1999-01-29,폐업,부산광역시 남구 용당동 466-2번지,부산헬스
1996-07-06,2016-05-19,폐업,부산광역시 남구 문현동 634-6번지 2층,골드헬스
1996-02-15,2018-06-04,폐업,부산광역시 남구 대연동 1122-7번지 4층,대호헬스
1996-09-12,1999-03-25,폐업,부산광역시 남구 대연동 1467-1번지,장수헬스크럽
1997-05-12,2017-09-07,폐업,부산광역시 남구 용호동 534-2번지 3층,억수헬스
2009-06-09,2016-01-18,폐업,부산광역시 사상구 감전동 502-1번지,아이엠스포츠
2010-01-13,2023-08-31,폐업,부산광역시 사상구 덕포동 386-1,21C헬스클럽
2010-03-15,2014-12-29,폐업,부산광역시 사상구 감전동 131-7번지,J휘트니스
2010-05-10,2016-11-01,폐업,부산광역시 사상구 모라동 1347-2번지,BodyLine휘트니스
2005-08-23,2023-12-29,폐업,부산광역시 남구 용호동 371-9 5층,가이아헬스
2008-01-25,2016-02-01,폐업,부산광역시 남구 문현동 365-13번지 4층,M & J 헬스클럽
2009-10-19,2017-02-20,폐업,부산광역시 남구 대연동 1757-8번지 법화빌딩 5층,드림 헬스클럽
2010-10-29,2018-05-29,폐업,부산광역시 남구 용호동 198-13번지 2층,커브스 용호클럽
2011-10-31,2012-01-26,폐업,부산광역시 남구 문현동 359-1번지 지하,SM휘트니스
2012-06-11,2014-10-31,폐업,부산광역시 남구 대연동 60-11번지,맥스짐
2013-12-13,2024-02-20,폐업,부산광역시 남구 대연동 1858,휴바디웍스IMC
2014-05-23,2017-01-05,폐업,부산광역시 남구 대연동 701번지,킴스짐
2014-07-10,2021-03-10,폐업,"부산광역시 남구 용호동 957-1 힐탑탑플레이스 B동 703,4호",스포M
2002-09-24,2005-11-30,폐업,부산광역시 남구 용호동 41-4번지 4층,유림헬스
2002-10-26,2022-09-13,폐업,부산광역시 남구 대연동 72-23 대승타워4층,KAFA휘트니스
2002-10-29,2022-10-20,폐업,부산광역시 남구 감만동 20-1 국제APT 상가동지하101,FX 피트니스
2003-01-28,2007-11-06,폐업,부산광역시 남구 용호동 198-6번지,메트로헬스
2003-12-02,2008-05-09,폐업,부산광역시 남구 문현동 361-11번지 외1번지,아쿠아스포츠센타
1997-12-12,2010-11-29,폐업,부산광역시 연제구 연산동 726-16번지,테크노짐헬스스포츠
1998-03-23,2003-03-25,폐업,부산광역시 연제구 연산동 585-54번지,다이나믹스포츠클럽
2016-12-14,2023-06-27,폐업,부산광역시 해운대구 우동 1507,레이짐
2017-06-07,2018-12-19,폐업,부산광역시 해운대구 좌동 1460-1번지 902호,뷰디즈 피트니스
2013-08-07,2023-02-28,폐업,부산광역시 해운대구 좌동 1473-5 해천빌딩 4층,트리아이나
2013-11-05,2019-04-01,폐업,부산광역시 해운대구 재송동 1131-11번지 4층,커브스 재송클럽
2014-03-25,2017-04-03,폐업,부산광역시 해운대구 재송동 1212번지 큐비e센텀 306호,이핏 스튜디오(E-FIT STUDIO)
2014-04-16,2018-02-09,폐업,부산광역시 해운대구 우동 1407번지 해운대두산위브더제니스 104동 139호,이핏 스튜디오
2014-05-07,2017-09-01,폐업,부산광역시 해운대구 우동 1410번지 트럼프월드마린 디동 210호,트루바디(TRUE BODY)
2015-08-19,2017-01-24,폐업,부산광역시 해운대구 좌동 856-2번지 6층,수플레스 트레이닝 센터 장산지점
2014-06-05,2019-02-11,폐업,부산광역시 해운대구 좌동 1473-2번지 엘리움 208호,플로리다 짐
2014-09-05,2018-05-04,폐업,부산광역시 해운대구 우동 1410번지 대우트럼프월드마린 C동 204호,트루바디2
2014-10-08,2015-11-30,폐업,부산광역시 해운대구 우동 548번지 2층,K-line(케이라인)
2014-11-24,2019-03-31,폐업,부산광역시 해운대구 우동 1410-1번지 해운대두산위브포세이돈 102동 201호,추&박 헬스클럽 2호점
2016-06-24,2021-01-19,폐업,부산광역시 해운대구 우동 1505,해운대센텀호텔 피트니스센타
2016-12-07,2022-08-24,폐업,부산광역시 해운대구 우동 1434 썬프라자,한마음 피트니스
2015-08-12,2020-09-13,폐업,부산광역시 해운대구 우동 449-3,파워헬스
2010-04-14,2016-01-25,폐업,부산광역시 해운대구 우동 1108-96번지,센텀스타헬스
2016-02-24,2017-11-06,폐업,부산광역시 해운대구 중동 1519-3번지,점핑캣 바이 메디핏
1996-12-16,2007-05-23,폐업,부산광역시 사하구 신평동 7-11번지,동아보디빌딩체력관
1997-02-24,2005-11-30,폐업,부산광역시 사하구 다대동 653-8번지,화원체력관
1982-10-15,2009-11-06,폐업,부산광역시 중구 부평동4가 57번지,억스헬스클럽
2003-02-04,2013-05-13,폐업,부산광역시 부산진구 범천동 1283-3번지,원천헬스
2003-02-04,2020-12-11,폐업,부산광역시 부산진구 범천동 1230-70,백곰헬스클럽
2003-08-12,2007-08-31,폐업,부산광역시 부산진구 양정동 444번지,에버스스포렉스
1998-12-03,2020-03-16,폐업,부산광역시 중구 보수동2가 48-1번지,빅토리아 헬스
1998-10-20,2009-11-24,폐업,부산광역시 중구 부평동4가 28번지,부천헬스클럽
1999-09-27,2004-09-09,폐업,부산광역시 중구 보수동1가 144-4번지,해성헬스클럽
1999-08-31,2011-12-08,폐업,부산광역시 중구 신창동1가 1-3번지,파시헬스클럽
2000-01-31,2004-06-10,폐업,부산광역시 중구 대창동2가 32번지,드림헬스
2000-06-21,2004-09-20,폐업,부산광역시 사하구 하단동 1176번지 가락타운 355동 302.303호,그린체력단련장
2001-11-12,2018-07-05,폐업,부산광역시 사하구 다대동 382-7번지 4층,성진건강체력관리센타
2001-08-16,2005-08-31,폐업,부산광역시 사하구 신평동 647-3번지,킹메카스포츠
2001-07-04,2007-03-31,폐업,부산광역시 사하구 하단동 91-1번지,필스포츠센터
2001-05-31,2011-12-13,폐업,부산광역시 사하구 괴정동 310-7번지,굿모닝헬스
2001-11-06,2004-03-03,폐업,부산광역시 사하구 다대동 1548-37번지 몰운대종합상가 501호,정병춘철인헬스크럽
2003-03-03,2004-08-05,폐업,부산광역시 중구 남포동6가 85번지,(주)글로벌 휘트니스 센타
2003-10-27,2011-06-21,폐업,부산광역시 중구 신창동1가 8-2번지,한국헬스피아
2003-12-06,2008-10-10,폐업,부산광역시 중구 남포동5가 50-2번지,KAFA FITNESS 헬스
2004-08-30,2019-06-19,폐업,부산광역시 중구 신창동3가 38번지,해성헬스
1989-04-14,2010-05-31,폐업,부산광역시 중구 동광동5가 27-11번지,뉴부산 체육관
1990-01-17,2003-04-18,폐업,부산광역시 중구 부평동2가 33-3번지,호수헬스클럽
2010-08-26,2021-02-08,폐업,부산광역시 중구 중앙동7가 20-1 롯데백화점 신관 7층,아시아드스포츠(주)
2011-05-31,2024-02-22,폐업,부산광역시 중구 부평동4가 28-3 3층,부천헬스
2014-03-13,2015-11-30,폐업,부산광역시 중구 대청동1가 34-1번지,현헬스
2014-08-26,2019-03-06,폐업,부산광역시 중구 대청동2가 25-2번지,HS Crossfit
2004-06-04,2018-01-30,폐업,부산광역시 부산진구 부전동 267-19번지,쌩큐휘트니스클럽
2004-07-07,2015-08-28,폐업,부산광역시 부산진구 부전동 525-3번지 4층 401호,베르빌사우나휘트니스
1997-03-10,2008-06-27,폐업,부산광역시 중구 남포동6가 3번지,신천지 헬스클럽
2005-10-20,2008-03-03,폐업,부산광역시 중구 신창동2가 21-2번지,녹수탕 헬스장
2007-04-12,2009-08-12,폐업,부산광역시 중구 신창동1가 5-1번지,유나 헬스장
2003-10-16,2015-04-28,폐업,부산광역시 부산진구 전포동 668-1번지 밀레오레5층,시카고짐
2003-10-17,2024-01-19,폐업,부산광역시 부산진구 초읍동 271-20,성지스포츠센타
2003-01-29,2005-03-04,폐업,부산광역시 부산진구 전포동 675-5번지,현대헬스
2005-03-21,2011-12-02,폐업,부산광역시 부산진구 가야동 382-15번지 382-16 지층일부,가야헬스타운
2005-04-13,2018-10-08,폐업,부산광역시 부산진구 초읍동 203-6번지 2층,365日헬스
1994-12-21,2016-01-25,폐업,부산광역시 연제구 연산동 398-10번지,금성헬스&에어로빅
1996-11-22,2008-10-07,폐업,부산광역시 연제구 연산동 590-49번지,나인헬스클럽
1997-07-12,2004-07-02,폐업,부산광역시 연제구 거제동 457-10번지,연제헬스
1997-12-11,2008-05-16,폐업,부산광역시 연제구 연산동 2133-5번지,동일헬스
1998-11-17,2006-03-16,폐업,부산광역시 연제구 거제동 1183-2번지,장수헬스클럽
1998-01-05,2006-10-20,폐업,부산광역시 연제구 연산동 1949-33번지,로얄체력단련장
1998-12-22,2003-12-26,폐업,부산광역시 연제구 연산동 463-39번지,대청헬스에어로빅
1999-07-15,2004-09-01,폐업,부산광역시 연제구 연산동 2235-12번지,빅헬스
1999-12-15,2006-03-22,폐업,부산광역시 연제구 연산동 382-48번지 3층,동화헬스
1999-12-21,2005-02-24,폐업,부산광역시 연제구 연산동 651-8번지 3층,현대헬스
1999-09-11,2003-07-18,폐업,부산광역시 연제구 연산동 405-5번지,삼육헬스
2000-03-09,2007-04-16,폐업,부산광역시 연제구 연산동 479-6번지 3층,그랜드체력단련장
2000-09-15,2013-09-11,폐업,부산광역시 연제구 연산동 702-1번지 4층,세라아메리카헬스센터
2001-07-16,2013-09-11,폐업,부산광역시 연제구 연산동 243-18번지,연산LG아파트 헬스
2001-08-08,2012-01-11,폐업,부산광역시 연제구 연산동 790-3번지,베스탑헬스클럽
2001-11-12,2009-06-08,폐업,부산광역시 연제구 연산동 478-8번지,세라아메리카(헬스장)
2002-02-21,2003-05-14,폐업,부산광역시 연제구 연산동 603-7번지,한창스포츠센타
2002-02-22,2007-11-21,폐업,부산광역시 연제구 연산동 619-10번지,천수헬스
2010-10-04,2018-11-21,폐업,부산광역시 해운대구 재송동 1209번지 센텀IS타워 207호,놀이터 클럽
2011-03-31,2015-03-27,폐업,부산광역시 해운대구 중동 1318-1번지 지하1층,P2 피트니스 클럽
2011-06-14,2020-10-31,폐업,부산광역시 해운대구 재송동 1209 센텀아이에스타워,더블유짐(FITNESS STAR)
2003-08-14,2020-05-04,폐업,부산광역시 연제구 연산동 844-14번지 지하1층,근로종합복지관헬스클럽
2002-05-09,2016-11-24,폐업,부산광역시 연제구 연산동 856-5번지,태양헬스
2003-04-03,2003-10-17,폐업,부산광역시 연제구 거제동 1208번지,(주)카스(헬스)
2003-10-09,2007-05-14,폐업,부산광역시 연제구 거제동 76-22번지,연제헬스
2003-10-18,2019-09-02,폐업,부산광역시 연제구 거제동 1208번지,플러스 아시아드 스포츠클럽(체력단련장)
2003-11-01,2017-02-16,폐업,"부산광역시 연제구 거제동 714-59번지 -60, -174 번지",신유림헬스클럽
2004-03-10,2006-01-24,폐업,부산광역시 연제구 연산동 307-63번지 (지하),초원헬스
2005-03-09,2019-05-07,폐업,부산광역시 연제구 연산동 581-4번지 월드빌스포츠센터,연산해수피아
2015-08-11,2022-12-12,폐업,부산광역시 연제구 거제동 87-2,부산교육대학교 휘트니스
2017-03-09,2023-01-19,폐업,부산광역시 연제구 거제동 581-11,247멀티짐
2003-01-11,2004-08-23,폐업,부산광역시 사하구 하단동 510-9번지,삼성스포츠크럽
2003-01-20,2004-12-21,폐업,부산광역시 사하구 다대동 943-6번지,영화헬스
2007-06-27,2023-04-13,폐업,부산광역시 부산진구 전포동 876-4 에메랄드홈  101동 2층 201.212.213호,에메랄드휘트니스클럽
2003-03-06,2003-12-02,폐업,부산광역시 사하구 하단동 502-12번지,혜성헬스
2003-03-13,2023-12-28,폐업,부산광역시 사하구 하단동 605-35 청하빌딩  3층,딸라소 휘트니스센타
2000-03-13,2004-06-16,폐업,부산광역시 수영구 광안동 98-5번지 2층,씨티헬스클럽
2018-04-10,2024-01-18,폐업,부산광역시 연제구 연산동 105-54 더스타,디톡스 핏
2003-02-06,2008-09-01,폐업,부산광역시 사하구 장림동 328-16번지 장림빌딩 4층,파워헬스
2003-01-22,2015-02-23,폐업,부산광역시 사하구 괴정동 494-6번지,용수헬스
2007-04-26,2007-06-26,폐업,부산광역시 부산진구 전포동 876-4번지 에메랄드홈 101동 201.212-3호,에메랄드휘트니스클럽
1982-05-26,2003-11-01,폐업,부산광역시 수영구 민락동 143-28번지 지하1층,한국체육관
2003-04-03,2010-10-07,폐업,부산광역시 사하구 하단동 589-4번지,프라임척추운동센터
2003-04-04,2008-05-15,폐업,부산광역시 사하구 당리동 304-12번지,레오(LEO)
1994-03-04,2003-04-19,폐업,부산광역시 수영구 광안동 500-6번지 지하1층,대아헬스
2003-04-30,2004-12-06,폐업,부산광역시 사하구 괴정동 1119-3번지 희망빌딩 6.7층,명동스포츠센터
1994-03-18,2011-02-24,폐업,부산광역시 수영구 망미동 413-9번지 2층,한라보디빌딩
2003-11-29,2005-12-07,폐업,부산광역시 사하구 하단동 529-16번지,하파 휘트니스
2002-05-15,2006-08-11,폐업,부산광역시 수영구 민락동 161-15번지 6층일부,개선헬스
2008-05-14,2021-09-01,폐업,부산광역시 사하구 장림동 380-2,신장림 레포츠
2004-10-21,2021-07-28,폐업,부산광역시 수영구 광안동 733-23 6층,광안스포렉스
2009-05-14,2020-03-18,폐업,부산광역시 수영구 민락동 110-14번지 8층,광안해수월드 스포츠센터
2010-01-18,2015-01-20,폐업,부산광역시 수영구 광안동 716-5번지 5층,강남헬스목욕탕
2012-09-21,2021-07-28,폐업,부산광역시 수영구 민락동 179-11 지하2층,리복크로스핏 사운드웨이브
2014-06-17,2017-12-28,폐업,부산광역시 수영구 광안동 108-10번지 지하1층,씨티헬스
2006-08-31,2014-10-16,폐업,광주광역시 서구 화정동 180-40번지,척추운동센터
2010-12-06,2018-12-12,폐업,광주광역시 서구 풍암동 920번지 (1층),바디포 헬스클럽
2018-08-31,2023-08-07,폐업,제주특별자치도 제주시 노형동 96,FITNESS PLAN
2018-08-01,2023-11-07,폐업,전라남도 순천시 오천동 964-2 G-Place 오 502호,바른운동
2002-09-12,2003-04-29,폐업,경상북도 포항시 남구 상도동 621-22번지,우리나라헬스
2002-09-09,2005-01-21,폐업,경상북도 포항시 남구 동해면 약전리 436-3번지 B동 301호,파워헬스
2003-03-03,2008-01-04,폐업,경상북도 포항시 북구 두호동 503-4번지 5.6,천호헬스클럽
2003-05-13,2016-10-25,폐업,경상북도 포항시 남구 대잠동 469-11번지,이동온천스포렉스
1990-04-30,2007-11-15,폐업,경상북도 포항시 북구 죽도동 703-13번지,반도
1992-12-07,2012-12-24,폐업,경상북도 포항시 남구 해도동 99-12번지,영남체육관
2001-09-07,2010-10-22,폐업,경상북도 포항시 남구 오천읍 용덕리 284-6번지,용인대헬스
